Price,Close,High,Low,Open,Volume,SMA50,SMA200,BB_Mid,BB_Std,BB_Upper,BB_Lower,EMA20,TR,ATR,KC_Upper,KC_Lower,EMA12,EMA26,MACD,MACD_Signal,Signal,Returns,Strategy
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,166.44985961914062,168.2374257243008,165.46226102978648,167.98064044655123,48425700,156.5742724609375,,163.34040603637695,2.602672435602472,168.5457509075819,158.135061165172,163.1532181327683,2.7751646945143307,2.3524612304061905,167.85814059358069,158.44829567195592,164.6296119439503,161.9917359343345,2.6378760096157805,2.656418376229945,-1,-0.006191364632010643,0.006191364632010643
2023-05-03,165.37338256835938,168.80035091617836,165.08698560494395,167.39796271242133,65136000,156.94896728515624,,163.4302780151367,2.6419704449132575,168.71421890496322,158.1463371253102,163.36466236472936,3.713365311234412,2.452702437414551,168.27006723955844,158.45925748990027,164.74403819385938,162.24222827759561,2.501809916263767,2.625496684236709,-1,-0.006467275209750101,0.006467275209750101
2023-05-04,163.7339630126953,164.96846124572582,162.27232132426357,162.84513031273676,81235400,157.28238006591798,,163.53051986694337,2.6118906899271295,168.75430124679764,158.3067384870891,163.39983385501185,2.6961399214622475,2.4270246762040744,168.25388320742,158.5457845026037,164.58864201214183,162.35272714686226,2.235914865279568,2.5475803204452814,-1,-0.009913442720967391,0.009913442720967391
2023-05-05,171.41751098632812,172.13845380689077,168.64234602308835,168.85961893934999,113453200,157.75978576660157,,163.97049560546876,3.1382013205690757,170.24689824660692,157.6940929643306,164.16342215323243,3.4961077838024153,2.4556651346614684,169.07475242255538,159.2520918839095,165.63923723893973,163.02419261645232,2.615044622487403,2.5610731808537057,-1,0.046927026209199196,-0.046927026209199196
2023-05-08,171.34835815429688,171.69402369424722,169.9755966946327,170.34100335662225,55962800,158.28894104003905,,164.53688430786133,3.3991715301427914,171.33522736814692,157.73854124757574,164.8477017723814,1.7184269996145076,2.44529578137294,169.73829333512728,159.95711020963554,166.51756353361006,163.64079747110748,2.8767660625025826,2.624211757183481,-1,-0.00040341754837847077,0.00040341754837847077
2023-05-09,169.63983154296875,171.38787037771158,169.4719415736773,170.90395666315388,45326900,158.7600259399414,,165.07858428955078,3.299595718616556,171.6777757267839,158.47939285231766,165.30409508386595,1.9159288040342801,2.4497390646312125,170.20357321312838,160.4046169546035,166.9979124581268,164.0851703653194,2.9127420928073775,2.68191782430826,-1,-0.009971070804131177,0.009971070804131177
2023-05-10,171.40762329101562,171.87179587293446,169.76820587698572,170.87432663815136,53724500,159.27654022216797,,165.7432388305664,3.1588031543321446,172.0608451392307,159.42563252190212,165.88538348454685,2.103589995948738,2.442332391012388,170.77004826657162,161.00071870252208,167.67632950934046,164.62757428574136,3.048755223599102,2.7552853041664287,-1,0.010420853003494601,-0.010420853003494601
2023-05-11,171.59524536132812,172.42482451357537,170.03483786854437,171.6940112425966,49514700,159.8382861328125,,166.1476608276367,3.3682410917436556,172.88414301112402,159.4111786441494,166.4291798537641,2.3899866450310014,2.34554741042476,171.12027467461363,161.7380850329146,168.27923964041548,165.14369806911816,3.135541571297324,2.831336557592608,-1,0.0010945958336634476,-0.0010945958336634476
2023-05-12,170.66561889648438,172.13916641173466,169.11293731632776,171.70401959715826,45533100,160.3695883178711,,166.52288284301758,3.4353652278289566,173.3936132986755,159.65215238735968,166.8326502387851,3.0262290954069044,2.3734090347079517,171.579468308201,162.0858321693692,168.6463749105799,165.55272924151564,3.093645669064273,2.883798379886941,-1,-0.005417553749150983,0.005417553749150983
2023-05-15,170.17112731933594,171.29854623618587,169.57774258819362,171.2490949935239,37266700,160.78987060546876,,166.87239456176758,3.433048155856582,173.73849087348074,160.0062982500544,167.1506004369328,1.7208036479922555,2.3922924901994675,171.93518541733172,162.36601545653386,168.8809522042347,165.89483280283565,2.986119401399037,2.90426258418936,-1,-0.002897429372979765,0.002897429372979765
2023-05-16,170.17112731933594,171.229311478379,169.90410268128184,170.0920083491569,42110300,161.1548471069336,,167.16067428588866,3.4569891084104096,174.07465250270948,160.24669606906784,167.43826966382835,1.3252087970971616,2.3716437748930517,172.18155721361444,162.69498211404226,169.07944068348104,166.21159535961343,2.8678453238676127,2.896979132125011,-1,0.0,-0.0
2023-05-17,170.78428649902344,171.0216283275313,168.5393327985131,169.81510548834717,57951600,161.57613372802734,,167.4223304748535,3.52610907511675,174.474548625087,160.37011232462,167.75693793384693,2.482295529018188,2.366382618800175,172.48970317144727,163.02417269624658,169.34172465510295,166.55031322179195,2.791411433310998,2.8758655923622083,-1,0.0036031916186161084,-0.0036031916186161084
2023-05-18,173.1182403564453,173.3061460276606,170.67549681144826,171.0908600944711,65496700,162.01901489257813,,167.8490768432617,3.677646407074941,175.2043696574116,160.49378402911182,168.2675381645706,2.6306492162123334,2.3838475533244248,173.03523327121945,163.49984305792174,169.9227270706941,167.0368263428774,2.885900727816704,2.8778726194531075,-1,0.013666092503394456,-0.013666092503394456
2023-05-19,173.22705078125,174.44347306887536,173.00947735219142,174.44347306887536,55809500,162.5091067504883,,168.36175384521485,3.676892878211861,175.71553960163857,161.00796808879113,168.73987269949242,1.4339957166839383,2.35876310688719,173.45739891326681,164.02234648571803,170.4310845646258,167.49536148646055,2.935723078165239,2.889442711195534,-1,0.0006285324098758149,-0.0006285324098758149
2023-05-22,172.2776336669922,172.78201528070161,171.5359102025042,172.06006024351018,43570900,163.02149200439453,,168.81165161132813,3.5713018922480955,175.95425539582433,161.66904782683193,169.0768023154448,1.2461050781974166,2.3366283489676065,173.75005901338002,164.4035456175096,170.71516904191293,167.84960387020362,2.8655651717093065,2.8846672032982887,-1,-0.005480767062511105,0.005480767062511105
2023-05-23,169.66677856445312,171.46670153051892,169.38986966050507,171.2194603598222,50747300,163.44274871826173,,169.20803985595703,3.1614146465391304,175.53086914903528,162.88521056287877,169.1329905296361,2.076831870013848,2.3130696431032858,173.75912981584267,164.5068512434295,170.5538781992268,167.984209403111,2.569668796115792,2.8216675218617895,-1,-0.01515492781602612,0.01515492781602612
2023-05-24,169.94366455078125,170.51726580029353,168.6382391925545,169.20194113871563,45143500,163.82766845703125,,169.61876678466797,2.6270793013550935,174.87292538737816,164.36460818195778,169.21019757926896,1.8790266077390356,2.284558969675332,173.77931551861963,164.6410796399183,170.45999917638903,168.12935422886434,2.3306449475246893,2.7234630069943697,-1,0.0016319399040334304,-0.0016319399040334304
2023-05-25,171.0810089111328,171.98095531956056,169.79535178285977,170.50740757419857,56058300,164.22743469238281,,169.85674362182618,2.526311105182263,174.9093658321907,164.80412141146167,169.3883700870655,2.185603536700796,2.2274290352042585,173.84322815747402,164.933512016657,170.55553913558037,168.34799531643978,2.2075438191405965,2.620279169423615,-1,0.006692478730277784,-0.006692478730277784
2023-05-26,173.49404907226562,173.83030849826073,171.19965909306288,171.40734829469508,54835000,164.61897094726564,,170.15265960693358,2.5908578920751357,175.33437539108385,164.9709438227833,169.77938713327507,2.6306494051978575,2.2616829795126163,174.3027530923003,165.25602117424984,171.0076175873781,168.729184483538,2.2784331038400865,2.55190995630691,-1,0.014104664079846785,-0.014104664079846785
2023-05-30,175.34341430664062,177.01476677794446,174.6214744245607,175.00716998790764,55964400,165.0642837524414,,170.54548873901368,2.755753301522217,176.05699534205812,165.03398213596924,170.3092944831194,2.393292353383771,2.291970050464272,174.89323458404795,165.72535438219086,171.6746632364954,169.21912743339746,2.455535803097945,2.532635125665117,-1,0.01065953123040364,-0.01065953123040364
2023-05-31,175.2939910888672,177.37082297149757,174.80939295881248,175.3731100748192,99625300,165.46120361328124,,170.9876953125,2.773488327231357,176.53467196696272,165.44071865803727,170.78402749319062,2.5614300126850935,2.28128331637281,175.34659412593624,166.221460860445,172.2314829060911,169.66911733380263,2.5623655722884564,2.538581214989785,-1,-0.0002818652640527164,0.0002818652640527164
2023-06-01,178.10263061523438,178.13229834590607,174.97749886766357,175.73900583250884,68901800,165.87716186523437,,171.62415771484376,2.875967768518754,177.37609325188126,165.87222217780626,171.48103731433764,3.154799478242495,2.253355024723214,175.98774736378408,166.9743272648912,173.13473639980546,170.2938220213161,2.840914378489373,2.599047847689703,-1,0.016022451818917816,-0.016022451818917816
2023-06-02,178.95314025878906,179.77398268262323,177.2817876805341,179.03225923715402,61996900,166.3387710571289,,172.38511657714844,2.68553891871631,177.75619441458105,167.01403873971583,172.19266616619015,2.492195002089119,2.243157778754558,176.67898172369928,167.70635060868102,174.0298754550337,170.93525300186965,3.0946224531640496,2.698162768784573,-1,0.004775390686913017,-0.004775390686913017
2023-06-05,177.59825134277344,182.908986017055,176.0752375225132,180.61459616435278,121946500,166.75155517578125,,172.69415359497071,2.9142183418213445,178.5225902786134,166.86571691132804,172.70748380205524,6.8337484945418225,2.4100398142915282,177.52756343063828,167.8874041734722,174.5788563608398,171.4288084345292,3.150047926310606,2.7885398002897794,-1,-0.007571193855868019,0.007571193855868019
2023-06-06,177.23236083984375,178.1323071989488,175.47198988688834,177.98396853821802,64848400,167.1309487915039,,172.98835372924805,3.064343216154539,179.11704016155713,166.85966729693897,173.13842447232082,2.660317312060471,2.4571343299138264,178.05269313214848,168.22415581249317,174.98708781914812,171.85870120529324,3.1283866138548717,2.856509163002798,-1,-0.002060214558213702,0.002060214558213702
2023-06-07,175.8577117919922,179.2103015517758,175.36322943750844,176.4708650826228,61944600,167.5217608642578,,173.29924774169922,3.021861579453135,179.34297090060548,167.25552458279296,173.39740421705142,3.8470721142673767,2.5536914954254812,178.50478720790238,168.29002122620045,175.12102996881643,172.15492421171538,2.9661057571010474,2.8784284818224477,-1,-0.007756196675017812,0.007756196675017812
2023-06-08,178.57736206054688,178.8443716628685,175.50168125821915,175.93681304769265,50214900,167.97940979003906,,173.6577346801758,3.2053515342262076,180.0684377486282,167.24703161172337,173.89073353547954,3.342690404649346,2.6156465158605116,179.12202656720058,168.6594405037585,175.65277336754417,172.63066034866586,3.022113018878315,2.9071653892336213,-1,0.01546506116132984,-0.01546506116132984
2023-06-09,178.96302795410156,180.21900204187077,178.6366678484163,179.4970621604222,48900000,168.38314544677735,,174.02612380981446,3.3747464171139288,180.77561664404232,167.2766309755866,174.37380919439593,1.5823341934544715,2.575263893281685,179.5243369809593,169.22328140783256,176.16204330393762,173.09972461573517,3.0623186882024527,2.9381960490273875,-1,0.002159657243810731,-0.002159657243810731
2023-06-12,181.7617950439453,181.86069753893617,178.97292275194738,179.26961514651788,54274900,168.81145141601561,,174.5809326171875,3.6905335096555034,181.96199963649852,167.19986559787648,175.077426894353,2.8877747869887855,2.568341177860779,180.21410925007456,169.94074453863146,177.0235435716311,173.74135946226926,3.2821841093618502,3.0069936610942802,-1,0.015638800493259053,-0.015638800493259053
2023-06-13,181.28707885742188,182.11780541012092,180.42668457715504,180.782712398369,54929100,169.1800927734375,,175.1367301940918,3.82600870657186,182.7887476072355,167.4847127809481,175.66882231940718,1.6911208329658791,2.56685703710946,180.8025363936261,170.53510824518827,177.67947207713738,174.30030163968797,3.379170437449403,3.081429016365305,-1,-0.0026117490004358146,0.0026117490004358146
2023-06-14,181.92002868652344,182.35517550952275,180.01133431975106,181.34642742806082,57462900,169.53630828857422,,175.72417526245118,3.9241667046605166,183.57250867177223,167.87584185313014,176.26417530675158,2.3438411897716946,2.617788656743187,181.49975262023796,171.0285979932652,178.3318654016583,174.86472586537948,3.4671395362788076,3.1585711203480056,-1,0.003491422737300409,-0.003491422737300409
2023-06-15,183.95729064941406,184.46167222814515,181.75190392659053,181.92992539273135,65433200,169.94393524169922,,176.3828254699707,4.150382913571469,184.68359129711362,168.08205964282777,176.99685295843372,2.709768301554618,2.6291622953700085,182.25517754917374,171.7385283676937,179.19731543977457,175.5382491827154,3.6590662570591803,3.258670147690241,-1,0.011198667775064841,-0.011198667775064841
2023-06-16,182.8793182373047,184.9264820484004,182.2364973319158,184.669341613924,101256200,170.36693908691407,,176.87087936401366,4.316863252645716,185.5046058693051,168.23715285872223,177.55708774689762,2.689984716484588,2.632129070383621,182.82134588766488,172.29282960613037,179.76377740862534,176.08203207564793,3.681745332977414,3.3432851847476757,-1,-0.005859905896112405,0.005859905896112405
2023-06-20,182.96835327148438,184.0463362605814,182.37498350716317,182.37498350716317,49799100,170.77394622802734,,177.3579444885254,4.432107204077186,186.22215889667976,168.49373008037102,178.07244636828685,1.6713527534182333,2.643996922220336,183.36044021272753,172.78445252384617,180.25678907983442,176.59212994200618,3.664659137828238,3.4075599753637884,-1,0.0004868513019287146,-0.0004868513019287146
2023-06-21,181.92996215820312,183.36395802847684,180.57507018842057,182.85957634781735,49515700,171.2121337890625,,177.84056091308594,4.374948579328323,186.59045807174257,169.0906637544293,178.43982882446934,2.788887840056276,2.721136060313279,183.8821009450959,172.99755670384278,180.51420032266037,176.98752492098373,3.5266754016766413,3.4313830606263593,-1,-0.005675249816237349,0.005675249816237349
2023-06-22,184.9364013671875,184.98585262092797,181.64314706140462,181.71238183472207,51245300,171.73474517822265,,178.60404205322266,4.2024146643011004,187.00887138182486,170.19921272462045,179.05855001901392,3.3427055595233526,2.784429744788754,184.62740950859143,173.48969052943642,181.19453894489533,177.57633058366548,3.618208361229847,3.468748120747057,-1,0.01652525605633892,-0.01652525605633892
2023-06-23,184.619873046875,185.49016657654983,182.96830425516916,183.50235349943313,53117000,172.2648519897461,,179.33785247802734,3.879528053719128,187.0969085854656,171.5787963705891,179.5881998311912,2.5218623213806666,2.816571530470836,185.22134289213287,173.9550567702495,181.72151342212297,178.09807446982916,3.62343895229381,3.4996862870564076,-1,-0.0017115522848529796,0.0017115522848529796
2023-06-26,183.22547912597656,185.97479955864205,183.18591209060443,184.76826151663462,48088700,172.6592254638672,,179.94507598876953,3.4452697388707905,186.83561546651111,173.05453651102795,179.9346073830755,2.788887468037615,2.8467357270376765,185.62807883715087,174.24113592900014,181.95289276117737,178.47788222213637,3.475010539040994,3.494751137453325,-1,-0.007552783445714972,0.007552783445714972
2023-06-27,185.9846954345703,186.31105559004374,183.62107045135676,183.83864388833905,50730800,173.11569580078125,,180.56960830688476,3.344974473533529,187.2595572539518,173.8796593598177,180.51080624512264,2.6899851386869784,2.8497025137121326,186.2102112725469,174.81140121769837,182.5731700955455,179.03394246009444,3.5392276354510557,3.5036464370528715,-1,0.015059129995215637,-0.015059129995215637
2023-06-28,187.16156005859375,187.80438104509085,185.52977442185306,185.8561194768788,51216800,173.5953091430664,,181.16051559448243,3.4162577714678806,187.9930311374182,174.32800005154667,181.14421137021515,2.274606623237787,2.8437682272048335,186.8317478246248,175.45667491580548,183.27907624370675,179.63598820813144,3.6430880355753175,3.531534756757361,-1,0.006327749825186357,-0.006327749825186357
2023-06-29,187.497802734375,187.97251662731944,186.85498175364998,186.99343619982474,46347300,174.05715454101562,,181.7707061767578,3.403125294611694,188.5769567659812,174.96445558753442,181.74931530965895,1.117534873669456,2.7715734702540518,187.29246225016706,176.20616836915084,183.92811108842494,180.21834483970505,3.7097662487198875,3.5671810551498666,-1,0.0017965370435895078,-0.0017965370435895078
2023-06-30,191.82945251464844,192.33381899614628,189.1493519786864,189.51527911897426,85213200,174.58272033691406,,182.45704727172853,3.9626299828440983,190.3823072374167,174.53178730604034,182.7093283768008,3.184467017459866,2.77305684721492,188.25544207123065,177.16321468237098,185.1437020770747,181.07842688970084,4.065275187373857,3.666799881594665,-1,0.023102402892742235,-0.023102402892742235
2023-07-03,190.33615112304688,191.7404791738125,189.64386376682972,191.6415766685233,31458200,175.09777709960937,,183.0261978149414,4.240596765138196,191.5073913452178,174.54500428466503,183.43569244787187,2.096615406982778,2.753277867459603,188.94224818279108,177.92913671295267,185.94254039183966,181.76418424031908,4.178356151520575,3.769111135579847,-1,-0.007784526161265681,0.007784526161265681
2023-07-05,189.21861267089844,190.85039834497115,188.51644111338388,189.45596962493224,46920300,175.6226791381836,,183.60721588134766,4.253805210070648,192.11482630148896,175.09960546120635,183.98644675482677,2.333957231587277,2.528288304311876,189.04302336345052,178.92987014620303,186.44655151169485,182.3163641240657,4.1301873876291495,3.8413263859897078,-1,-0.005871393561100113,0.005871393561100113
2023-07-06,189.69329833984375,189.90098754652763,187.1121001189567,187.74503686210437,45094300,176.15095153808593,,184.23026275634766,4.182923878302192,192.59611051295204,175.86441499974327,184.5299564295903,2.788887427570927,2.5347168100873985,189.5993900497651,179.4605228094155,186.94605102371776,182.8628036956048,4.083247328112947,3.8897105744143556,-1,0.002508662664020944,-0.002508662664020944
2023-07-07,188.57574462890625,190.5437894270152,188.140612922507,189.29769958287028,46815000,176.68768615722655,,184.86616439819335,3.7915166827350726,192.4491977636635,177.2831310327232,184.9152695914299,2.403176504508224,2.462522029599441,189.8403136506288,179.99022553223102,187.19677311682366,183.28598450547898,3.9107886113446853,3.8939261818004214,-1,-0.005891371602044448,0.005891371602044448
2023-07-10,186.5286102294922,187.89338618022617,184.97592859390042,187.17143117099337,59922200,177.18367584228517,,185.26372680664062,3.503306335160346,192.2703394769613,178.25711413631993,185.06892108076917,2.917457586325753,2.4412603886832613,189.9514418581357,180.18640030340265,187.09397882646496,183.52617900355403,3.567799822910928,3.828700910022523,-1,-0.010855767285673834,0.010855767285673834
2023-07-11,186.0044403076172,187.21097817460068,184.5407771096242,187.07252375168784,46638100,177.57733520507813,,185.6157974243164,3.1752391235692268,191.96627567145487,179.26531917717796,185.1580181499928,2.6702010649764816,2.495653732259362,190.14932561451153,180.1667106854741,186.926357515873,183.70975391496611,3.2166036009068932,3.7062814481993973,-1,-0.002810131492590351,0.002810131492590351
2023-07-12,187.67579650878906,189.5844907414315,186.3901396467477,187.58677823550266,60750200,177.97933654785157,,185.9114974975586,3.0711065857428017,192.0537106690442,179.769284326073,185.39780656511624,3.194351094683782,2.5109825476441117,190.41977166040448,180.375841469828,187.04165582247546,184.00353484784188,3.0381209746335855,3.572649353486235,-1,0.008985571518657087,-0.008985571518657087
2023-07-13,188.4373016357422,189.0801376574393,187.6856939986458,188.39774969290625,41342300,178.39834594726562,,186.2690086364746,2.916742704267949,192.1024940450105,180.43552322793872,185.68728228612824,1.3944436587935058,2.496148688935493,190.67957966399922,180.69498490825725,187.25637056297802,184.33196201731596,2.924408545662061,3.4430011919214003,-1,0.004057556387764949,-0.004057556387764949
2023-07-14,188.5856475830078,189.07023054213465,187.53734760154848,188.13071726198152,41616200,178.84106170654297,,186.60228958129883,2.770825809782366,192.14394120086357,181.0606379617341,185.96331707630725,1.5328829405861768,2.455600776476217,190.87451862925968,181.05211552335481,187.46087471990566,184.64704983699684,2.8138248829088184,3.3171659301188843,-1,0.0007872430032582756,-0.0007872430032582756
2023-07-17,191.84925842285156,192.17561856911308,189.6933076328095,189.78231082986184,50520200,179.3705792236328,,186.99688796997071,2.9316112203887275,192.86011041074818,181.13366552919325,186.52388291883528,2.482310936303577,2.444227908213665,191.4123387352626,181.63542710240796,188.13601067420504,185.1805467692824,2.9554639049226523,3.244825525079638,-1,0.017305722262916268,-0.017305722262916268
2023-07-18,191.59210205078125,192.18548682934457,190.2965608776665,191.21630577539946,48288200,179.92774200439453,,187.43252716064453,2.934894640436254,193.30231644151704,181.56273787977202,187.0065704552111,1.8889259516780612,2.404174969973339,191.81492039515777,182.1982205152644,188.66771703983216,185.65547679013414,3.01224024969801,3.1983084700033126,-1,-0.0013404084758228407,0.0013404084758228407
2023-07-19,192.94699096679688,196.04243976648678,190.5240157315845,190.9690618542327,80507300,180.3583316040039,,187.93145904541015,2.983818875047974,193.8990967955061,181.9638212953142,187.57232478964784,5.518424034902267,2.5965285340475406,192.7653818577429,182.37926772155276,189.3260668747498,186.19558895136842,3.1304779233813917,3.1847423606789285,-1,0.00707173678618811,-0.00707173678618811
2023-07-20,190.9987335205078,194.3018715848771,190.3756810082794,192.9370956401489,59581200,180.75133911132812,,188.3848976135254,2.6993020893332917,193.78350179219197,182.98629343485882,187.8986494306821,3.9261905765976906,2.6533936708746113,193.2054367724313,182.59186208893288,189.58340020486642,186.55137743797133,3.0320227668950963,3.1541984419221625,-1,-0.010097371493211438,0.010097371493211438
2023-07-21,189.8218536376953,192.81841494586592,189.1196821840786,191.95802063670834,71951700,181.15497955322266,,188.6291702270508,2.5896325453636395,193.80843531777808,183.4499051363235,188.08181173611194,3.698732761787312,2.671195030987809,193.42420179808755,182.73942167413634,189.62008534837855,186.79363493424717,2.8264504141313864,3.0886488363640074,-1,-0.006161715636120335,0.006161715636120335
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800,181.53928558349608,,188.9293228149414,2.4442897967201986,193.8179024083818,184.040743221501,188.3238225045477,2.6306494322307117,2.6766343865303113,193.67709127760833,182.9705537314871,189.77436834165687,187.07728603576126,2.6970823058956057,3.010335530270327,-1,0.00422012087460244,-0.00422012087460244
2023-07-25,191.48330688476562,192.29426504028103,190.7910347339605,191.19651381171818,37283200,181.93704681396486,,189.34221420288085,2.1038300340687033,193.54987427101827,185.13455413474344,188.62472577885418,1.503230306320546,2.612351528444458,193.8494288357431,183.40002272196526,190.0372819636736,187.40365795050232,2.6336240131712714,2.934993226850516,-1,0.004513528899840802,-0.004513528899840802
2023-07-26,192.35362243652344,193.4810415222525,191.18665140498055,191.53277997466063,47471900,182.3708068847656,,189.66066055297853,2.050204112367769,193.76106877771406,185.560252328243,188.9798587938703,2.294390117271945,2.5925717773737063,194.16500234861772,183.7947152391229,190.39364203641972,187.7703219865039,2.623320049915833,2.87265859146358,-1,0.004545124929775657,-0.004545124929775657
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200,182.7891390991211,,189.8569694519043,1.9852575642755874,193.82748458045546,185.88645432335312,189.1806091979883,4.598679277258782,2.708775410074756,194.5981600181378,183.7630583778388,190.50042603652582,188.01605650877096,2.4843695277548647,2.795000778721837,-1,-0.006581027086359104,0.006581027086359104
2023-07-28,193.66893005371094,194.46010471349214,191.9975775461535,192.52172755154825,48291400,183.2590951538086,,190.1655258178711,2.076750241461679,194.31902630079446,186.01202533494774,189.60806832710475,2.462527167338635,2.7760250247582148,195.16011837662117,184.05601827758832,190.98788819301583,188.4347878824702,2.5531003105456307,2.746620685086596,-1,0.013507889324119171,-0.013507889324119171
2023-07-31,194.2821044921875,194.3216715292241,193.10523413200033,193.89640887829788,38824100,183.72905151367186,,190.28815841674805,2.2457179438849963,194.77959430451804,185.79672252897805,190.05321462854118,1.216437397223757,2.6776235437464093,195.408461716034,184.69796754104837,191.4946907005807,188.867922446153,2.6267682544277022,2.7226501989548173,-1,0.0031660960707868835,-0.0031660960707868835
2023-08-01,193.4513702392578,194.55900578654655,193.12501010327395,194.074422779809,35175100,184.13571411132813,,190.44391937255858,2.354615946037663,195.15315126463392,185.73468748048325,190.3768484962285,1.4339956832725989,2.6444925575609006,195.66583361135028,185.0878633811067,191.79571832191564,189.20743709749408,2.5882812244215643,2.695776404048167,-1,-0.004275917512325922,0.004275917512325922
2023-08-02,190.4547882080078,193.02608689409655,189.73284833699685,192.887632465541,50389300,184.4802688598633,,190.50572814941407,2.3369170416765304,195.17956223276713,185.831894066061,190.38427132592176,3.2932385570996985,2.6924566238365215,195.7691845735948,184.99935807824872,191.58942138131442,189.29983347605065,2.2895879052637724,2.614538704291288,-1,-0.015490104968209129,0.015490104968209129
2023-08-03,189.0603485107422,190.2471029357017,188.58564975883863,189.4559433793295,61235200,184.81592315673828,,190.47408065795898,2.3527306952603664,195.1795420484797,185.76861926743825,190.2581834387618,1.6614531768630627,2.636084911301128,195.53035326136404,184.98601361615954,191.20033324738023,189.28209384899077,1.91823939838946,2.4752788431109227,-1,-0.007321631083082369,0.007321631083082369
2023-08-04,179.9816436767578,185.31216139907355,179.91240892263954,183.47268693901358,115956800,185.02222045898438,,190.04437561035155,3.3084112766233034,196.66119816359816,183.42755305710494,189.27946536618998,5.399752476434003,2.785913709897417,194.8512927859848,183.70763794639515,189.474381005746,188.59317161401054,0.8812093917354673,2.1564649528358317,-1,-0.04802014227466911,0.04802014227466911
2023-08-07,176.8763427734375,181.10911048560996,175.39289572224425,180.12014578481444,97576100,185.1608740234375,,189.56176223754883,4.3790427189843735,198.3198476755176,180.80367679958007,188.09821559545165,5.716214763365713,2.9258515687494153,193.9499187329505,182.2465124579528,187.53622127769856,187.7252583665607,-0.18903708886213622,1.6873645444962382,-1,-0.017253431182667422,0.017253431182667422
2023-08-08,177.81585693359375,178.28067155206236,175.62035408179838,177.7070702124542,67823000,185.2955709838867,,189.15233306884767,5.0591417764580005,199.27061662176368,179.03404951593166,187.1189433419414,2.6603174702639762,2.92535738901379,192.96965811996898,181.2682285639138,186.04078060937474,186.99122863078537,-0.9504480214106366,1.1598020313148631,-1,0.0053117005102241155,-0.0053117005102241155
2023-08-09,176.2236328125,178.93338659417532,175.0566465499237,178.87405112310282,60378500,185.3501626586914,,188.5797248840332,5.825158331756949,200.2300415475471,176.9294082205193,186.08129472008983,3.876740044251619,2.9594768364921817,192.0002483930742,180.16234104710546,184.5304501790863,186.193628940542,-1.663178761455697,0.5952058727607512,-1,-0.00895434270346529,0.00895434270346529
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900,185.36341491699218,,187.9581611633301,6.4688227252171915,200.89580661376448,175.0205157128957,185.12174543452696,3.1152323857390627,3.0455162728394596,191.21277798020589,179.03071288884803,183.21900049333144,185.43899177618184,-2.219991282850401,0.032166441638520726,-1,-0.0012348263813846128,0.0012348263813846128
2023-08-11,176.0654296875,176.88738049769475,174.8374673630278,175.60000259117115,52036700,185.37884368896485,,187.3321502685547,6.989741398338173,201.31163306523104,173.35266747187836,184.25923917290532,2.0499131346669515,3.0713677825434984,190.40197473799233,178.11650360781832,182.11845113858814,184.74465384368688,-2.626202705098734,-0.4995073877089302,-1,0.0003375024523761816,-0.0003375024523761816
2023-08-14,177.71926879882812,177.94703359876078,175.59011444303226,176.24371615843643,43675600,185.37117645263672,,186.62565078735352,7.219467851914999,201.06458649118352,172.18671508352352,183.63638485156463,2.3569191557285194,3.0650981935147454,189.7665812385941,177.50618846453514,181.44165385554814,184.2242549514751,-2.782601095926964,-0.9561261293525369,-1,0.009393321075372496,-0.009393321075372496
2023-08-15,175.72874450683594,177.73905244130324,175.3326305229056,177.1448814654077,43622600,185.30668853759767,,185.83248291015624,7.510652883309964,200.85378867677616,170.81117714353633,182.88327624730476,2.4064219183976547,3.0909729918507254,189.0652222310062,176.70133026360332,180.56274472497702,183.5949578815018,-3.03221315652479,-1.3713435347869876,-1,-0.011200385334948604,0.011200385334948604
2023-08-16,174.85726928710938,176.80814628515878,174.78794103749047,175.41183484094861,46964900,185.25186889648438,,184.92799682617186,7.69574528930366,200.31948740477918,169.53650624756455,182.11889463204807,2.020205247668315,2.9160620524890275,187.95101873702612,176.28677052707002,179.68497927299737,182.9477216893246,-3.262742416327228,-1.7496233110950357,-1,-0.0049592069992434595,0.0049592069992434595
2023-08-17,172.3122100830078,175.78815784652573,171.79724982185638,175.42175166053434,66062900,185.15346588134764,,183.99367065429686,8.046281713434214,200.0862340811653,167.90110722742844,181.1849246749966,3.990908024669352,2.9192979248926108,187.02352052478182,175.3463288252114,178.55070708992204,182.15990601478262,-3.6091989248605785,-2.1215384338481442,-1,-0.01455506662363959,0.01455506662363959
2023-08-18,172.79745483398438,173.40153844678508,170.29199700813362,170.62869538621166,61172200,185.0922607421875,,183.14245071411133,8.293962175813316,199.73037506573797,166.5545263624847,180.38611802347165,3.109541438651462,2.889838358735818,186.16579474094328,174.60644130600002,177.6655913582393,181.46639111250127,-3.800799754261959,-2.4573906979309075,-1,0.002816078737210903,-0.002816078737210903
